id,prod,age,Sum Assured,Term,Term_if,Premium,sex,spc,prem_esc,sa_esc,esc_m,units_1,units_99,alloc_1,alloc_99,proj_max
187,4,60,303000,228,0,0,0,40,0,0,6,0,0,0,0,0
188,4,46,171000,156,0,0,0,40,0,0,4,0,0,0,0,0
189,4,45,423000,336,0,0,0,40,0,0,9,0,0,0,0,0
190,4,43,535000,252,0,0,0,40,0,0,6,0,0,0,0,0
191,4,21,597000,348,0,0,0,40,0,0,3,0,0,0,0,0
192,4,53,458000,156,0,0,0,40,0,0,9,0,0,0,0,0
193,4,44,313000,228,0,0,1,40,0,0,1,0,0,0,0,0
194,4,46,499000,96,0,0,1,40,0,0,4,0,0,0,0,0
195,4,48,573000,120,0,0,0,40,0,0,4,0,0,0,0,0
196,4,40,600000,264,0,0,0,40,0,0,8,0,0,0,0,0
197,4,47,669000,264,0,0,1,40,0,0,11,0,0,0,0,0
198,4,35,388000,60,0,0,0,40,0,0,3,0,0,0,0,0
199,4,36,557000,168,0,0,0,40,0,0,9,0,0,0,0,0
200,4,33,314000,60,0,0,1,40,0,0,4,0,0,0,0,0
201,4,37,321000,180,0,0,0,40,0,0,2,0,0,0,0,0
202,4,32,752000,408,0,0,0,40,0,0,10,0,0,0,0,0
203,4,49,309000,108,0,0,0,40,0,0,3,0,0,0,0,0
204,4,28,583000,84,0,0,0,40,0,0,11,0,0,0,0,0
205,4,48,565000,192,0,0,0,40,0,0,10,0,0,0,0,0
206,4,50,539000,144,0,0,0,40,0,0,10,0,0,0,0,0
207,4,42,639000,60,0,0,0,40,0,0,11,0,0,0,0,0
208,4,25,294000,168,0,0,1,40,0,0,7,0,0,0,0,0
209,4,36,441000,72,0,0,0,40,0,0,12,0,0,0,0,0
210,4,21,521000,216,0,0,1,40,0,0,11,0,0,0,0,0
211,4,21,633000,120,0,0,1,40,0,0,8,0,0,0,0,0
212,4,28,439000,216,0,0,0,40,0,0,3,0,0,0,0,0
213,4,38,399000,360,0,0,0,40,0,0,5,0,0,0,0,0
214,4,21,794000,312,0,0,0,40,0,0,5,0,0,0,0,0
215,4,39,709000,156,0,0,0,40,0,0,8,0,0,0,0,0
216,4,48,482000,264,0,0,0,40,0,0,2,0,0,0,0,0
217,4,38,233000,168,0,0,0,40,0,0,12,0,0,0,0,0
218,4,44,404000,252,0,0,1,40,0,0,7,0,0,0,0,0
219,4,47,799000,336,0,0,1,40,0,0,1,0,0,0,0,0
220,4,26,663000,204,0,0,0,40,0,0,8,0,0,0,0,0
221,4,41,420000,108,0,0,0,40,0,0,8,0,0,0,0,0
222,4,54,251000,72,0,0,0,40,0,0,6,0,0,0,0,0
223,4,58,167000,60,0,0,1,40,0,0,4,0,0,0,0,0
224,4,36,660000,228,0,0,1,40,0,0,12,0,0,0,0,0
225,4,24,598000,264,0,0,0,40,0,0,3,0,0,0,0,0
226,4,29,430000,144,0,0,1,40,0,0,12,0,0,0,0,0
227,4,31,692000,144,0,0,0,40,0,0,4,0,0,0,0,0
228,4,37,299000,300,0,0,0,40,0,0,1,0,0,0,0,0
229,4,22,568000,264,0,0,1,40,0,0,4,0,0,0,0,0
230,4,37,420000,60,0,0,1,40,0,0,2,0,0,0,0,0
231,4,45,622000,420,0,0,1,40,0,0,3,0,0,0,0,0
232,4,48,678000,108,0,0,0,40,0,0,8,0,0,0,0,0
233,4,42,408000,60,0,0,0,40,0,0,7,0,0,0,0,0
234,4,22,256000,144,0,0,1,40,0,0,4,0,0,0,0,0
235,4,60,429000,312,0,0,0,40,0,0,6,0,0,0,0,0
236,4,21,321000,120,0,0,1,40,0,0,11,0,0,0,0,0
237,4,59,574000,312,0,0,1,40,0,0,3,0,0,0,0,0
238,4,43,724000,72,0,0,1,40,0,0,8,0,0,0,0,0
239,4,40,315000,240,0,0,1,40,0,0,5,0,0,0,0,0
240,4,60,767000,288,0,0,0,40,0,0,6,0,0,0,0,0
241,4,47,476000,228,0,0,0,40,0,0,4,0,0,0,0,0
242,4,33,306000,168,0,0,1,40,0,0,10,0,0,0,0,0
243,4,32,700000,60,0,0,1,40,0,0,8,0,0,0,0,0
244,4,56,444000,108,0,0,1,40,0,0,11,0,0,0,0,0
245,4,48,385000,60,0,0,0,40,0,0,12,0,0,0,0,0
246,4,39,599000,264,0,0,1,40,0,0,7,0,0,0,0,0
247,4,47,545000,60,0,0,1,40,0,0,6,0,0,0,0,0
248,4,60,550000,396,0,0,1,40,0,0,9,0,0,0,0,0
249,4,60,348000,132,0,0,0,40,0,0,4,0,0,0,0,0
250,4,48,590000,168,0,0,0,40,0,0,1,0,0,0,0,0
